date,cn_PM10,seoul_PM10,seoul_wd,seoul_ws,china_wd,china_ws
2016122122,488,22,NE,5.7,WNW,0.8
2016122123,536,18,NE,6.3,ENE,1.1
2016122200,489,14,ENE,4.2,NNE,0.8
2016122201,498,10,ENE,3.4,NNW,0.7
2016122202,511,8,NE,1.7,WSW,0.6
2016122203,484,4,E,1.5,SE,1
2016122204,439,5,E,1.6,NNE,1.2
2016122205,391,3,ENE,1.5,WNW,4.1
2016122206,180,4,S,5.4,WNW,3.8
2016122207,15,10,WSW,4.5,NW,5.3
2016122208,13,8,WSW,4.3,NW,3.4
2016122209,14,4,WSW,3.5,NW,3.7
2016122210,18,6,WSW,3.3,WNW,5.6
2016122211,11,10,SW,2.7,NW,4.9
2016122212,10,10,SW,3.3,NW,5.2
2016122213,7,9,WSW,4.1,NNW,5.1
2016122214,6,6,WSW,4.5,NW,5.8
2016122215,6,8,WSW,4.9,NW,4
2016122216,7,16,WSW,4.5,NW,4.7
2016122217,6,16,W,3.4,NNW,4
2016122218,10,16,W,4.0,NNE,2
2016122219,18,45,WSW,4.0,NNE,2
2016122220,18,87,WSW,2.8,NE,1.9
2016122221,19,83,WSW,2.6,E,0.6
2016122222,18,80,W,3.6,NE,2.6
2016122223,20,79,W,4.9,NE,3.7
2016122300,17,73,W,3.8,NE,2.2
2016122301,16,66,WSW,4.8,ENE,2.8
2016122302,14,54,W,4.1,NE,2.7
2016122303,14,50,W,3.2,NE,3.1
2016122304,10,52,WNW,5.5,NNE,1.7
2016122305,8,46,W,3.8,ENE,2.2
2016122306,10,47,W,4.0,NE,3.1
2016122307,11,52,WSW,3.5,NE,2.5
2016122308,10,50,W,3.3,NE,2.5
2016122309,10,51,WNW,4.3,NE,3.2
2016122310,11,51,WNW,3.1,NE,3.7
2016122311,13,49,W,3.0,ENE,3.3
2016122312,NA,45,W,3.5,NE,2.9
2016122313,NA,43,WSW,3.8,NE,3.4
2016122314,51,42,WSW,3.7,NE,2.4
2016122315,8,45,W,3.3,SSE,1.3
2016122316,9,50,NW,4.0,W,1.5
2016122317,15,51,WNW,3.2,ENE,0.6
2016122318,22,50,W,2.5,NE,1.4
2016122319,29,52,WNW,2.0,NE,1
2016122320,52,52,WNW,3.0,W,0.5
2016122321,80,54,NNW,2.5,NNE,1
2016122322,70,51,N,2.3,NNE,1.7
2016122323,173,50,NNW,1.5,W,1.1
2016122400,149,52,NW,3.0,NE,1.1
2016122401,146,53,WNW,2.6,NE,1.2
2016122402,128,55,NNW,2.1,NE,1.6
2016122403,105,53,NNW,1.7,NNE,1.3
2016122404,87,54,N,2.2,NE,1.6
2016122405,73,57,NNW,1.8,NNE,1.6
2016122406,67,58,NW,1.9,ENE,1.3
2016122407,60,59,W,1.8,NE,1.4
2016122408,48,62,NNW,1.3,NNE,1
2016122409,55,64,N,1.8,NNE,1.3
2016122410,100,65,NNE,2.0,NE,1.4
2016122411,164,70,WNW,1.3,NE,1.3
2016122412,149,72,WSW,2.3,NE,1.1
2016122413,141,76,W,1.8,E,2
2016122414,126,76,N,1.0,NNW,0.6
2016122415,102,72,NNE,1.8,N,1.6
2016122416,107,76,NE,1.7,NNE,1.5
2016122417,122,80,NNE,1.9,NNE,1
2016122418,128,74,N,1.6,NE,1.1
2016122419,147,70,NNE,1.5,NNE,1.4
2016122420,140,72,NNE,2.0,WNW,0.3
2016122421,139,74,NE,1.6,NNE,0.6
2016122422,169,68,NE,1.9,NNE,1.2
2016122423,176,61,NE,1.4,NE,1.2
2016122500,168,58,NE,1.2,NNE,1.1
2016122501,152,59,NE,0.8,NNE,1.2
2016122502,141,59,NE,1.9,NNE,0.9
2016122503,120,56,NE,2.1,N,1.1
2016122504,98,56,NE,2.7,NNE,1.1
2016122505,88,58,NE,3.0,NNE,1
2016122506,89,57,NE,2.0,NNE,1.1
2016122507,84,53,NNE,1.1,NNE,0.6
2016122508,87,60,NNE,1.1,NNE,1.3
2016122509,91,63,NNE,1.2,NNE,0.6
2016122510,95,57,NNE,2.0,W,0.5
2016122511,139,57,E,2.3,NNW,0.8
2016122512,124,52,NNE,2.1,NNE,1.3
2016122513,110,48,NE,1.9,NW,0.8
2016122514,115,54,NE,1.7,NW,1.1
2016122515,122,49,NE,2.0,WSW,0.8
2016122516,156,43,NNE,1.2,NNW,0.4
2016122517,133,37,NNE,0.7,NE,0.7
2016122518,143,39,NNE,2.3,NA,0.1
2016122519,136,49,NE,2.1,NE,0.8
2016122520,145,59,NE,2.7,NNE,1
2016122521,131,55,WNW,1.1,WNW,0.9
2016122522,212,51,WNW,0.7,NW,1.7
2016122523,164,55,ENE,1.5,N,1
2016122600,152,54,NNE,0.9,N,0.8
2016122601,155,52,N,0.8,NW,1.9
2016122602,153,48,NNE,0.8,NNE,0.8
2016122603,144,43,NNE,1.5,NW,1.5
2016122604,125,42,N,0.8,WNW,0.6
2016122605,115,42,N,0.7,NNW,1
2016122606,92,44,NNE,0.5,NNE,1
2016122607,18,45,N,1.0,NE,2.5
2016122608,14,42,N,1.1,NE,1.3
2016122609,15,45,NE,1.7,NNE,2.1
2016122610,115,45,N,1.2,NE,2.7
2016122611,11,50,NW,0.5,NE,4.3
2016122612,7,50,NNE,1.2,NE,4.4
2016122613,7,57,N,1.2,ENE,2.7
2016122614,13,44,SW,0.6,NE,3.4
2016122615,10,23,SW,0.9,NE,3
2016122616,10,17,NW,1.6,NE,3.2
2016122617,10,27,WNW,1.4,NNE,2.1
2016122618,15,41,N,1.3,NE,1.4
2016122619,27,41,W,2.9,NE,1.6
2016122620,16,53,WNW,2.2,ENE,2.5
2016122621,14,61,NW,2.4,NE,1.7
2016122622,16,55,WNW,2.1,NE,2.7
2016122623,16,56,WNW,2.1,NE,2.8
2016122700,14,53,W,2.0,NE,1.6
2016122701,13,58,W,3.3,N,0.5
2016122702,12,60,W,2.9,NNW,1
2016122703,10,59,W,3.1,NNE,0.8
2016122704,8,62,WNW,3.2,NA,0.2
2016122705,10,55,W,3.0,NNE,1.4
2016122706,13,49,W,2.4,N,0.7
2016122707,14,43,W,3.2,NNE,1.4
2016122708,21,35,W,4.2,N,0.6
2016122709,27,38,W,3.2,N,1.2
2016122710,41,41,WNW,4.1,NE,2
2016122711,22,39,W,3.9,N,1.8
2016122712,23,33,WNW,5.0,NNW,1.6
2016122713,18,32,WNW,3.6,NNE,2.2
2016122714,17,29,W,5.1,WNW,1.6
2016122715,23,27,W,5.0,NNW,1.8
2016122716,32,24,W,5.0,NW,1.1
2016122717,38,26,WNW,3.6,S,1.6
2016122718,56,29,NW,2.5,SSE,1
2016122719,83,29,NW,2.0,SSW,1.4
2016122720,120,32,NNW,4.7,S,0.7
2016122721,148,32,NW,4.3,S,1.3
2016122722,142,37,WNW,2.5,SSW,2
2016122723,117,38,NW,3.2,SSW,2.3
2016122800,120,39,WNW,1.6,S,2
2016122801,135,42,WNW,2.3,SSE,1.1
2016122802,147,35,W,1.3,SE,0.9
2016122803,160,34,W,1.0,E,0.7
2016122804,154,32,W,1.1,NNE,1.1
2016122805,154,36,N,1.2,NE,1.2
2016122806,146,39,NNE,1.3,N,1
2016122807,152,36,NNE,1.9,WNW,1.1
2016122808,175,40,NNE,1.1,WNW,1.4
2016122809,155,47,NNE,2.9,N,1.3
2016122810,141,53,N,0.7,NE,1.8
2016122811,119,59,SSW,1.8,NE,2.5
2016122812,68,57,ESE,1.0,NNW,3.1
2016122813,41,51,SSW,1.2,NNW,3.6
2016122814,18,57,W,2.0,NNW,4.4
2016122815,7,60,W,2.2,NW,3.6
2016122816,28,57,WNW,2.9,NW,3.8
2016122817,23,70,W,3.2,NNW,1.4
2016122818,30,69,W,2.6,NW,1.6
2016122819,25,44,W,3.0,NNW,3.2
2016122820,17,41,WSW,2.8,N,1.9
2016122821,10,38,W,1.5,N,2.9
2016122822,8,35,WNW,1.7,NW,3
2016122823,20,34,SSW,1.0,NW,2
2016122900,20,29,WNW,0.5,ENE,1.8
2016122901,10,29,SW,0.6,NW,2
2016122902,20,28,N,0.3,NE,1.8
2016122903,20,29,WNW,1.7,NNE,1.9
2016122904,13,31,WNW,2.6,NNE,1.1
2016122905,20,26,NW,0.6,NNE,1.1
2016122906,20,24,NW,1.8,NE,2.4
2016122907,20,31,WNW,2.9,NE,1.8
2016122908,20,40,WNW,2.6,NE,1.4
2016122909,20,43,W,3.1,NE,2.7
2016122910,20,50,WNW,4.8,ENE,1.1
2016122911,18,58,WNW,4.4,SSE,0.7
2016122912,16,55,WNW,3.5,SSE,0.8
2016122913,18,47,WNW,4.8,WSW,1.6
2016122914,27,43,WNW,4.8,SW,2.1
2016122915,43,38,WSW,3.9,S,2.3
2016122916,76,33,WNW,4.0,SSW,3
2016122917,81,31,W,3.8,S,1.7
2016122918,94,25,W,3.3,S,0.9
2016122919,111,22,WNW,2.3,SSW,1.6
2016122920,114,22,W,3.4,NA,0.2
2016122921,151,25,NW,3.7,S,0.5
2016122922,174,25,NW,2.5,S,1.1
2016122923,236,30,WNW,2.2,S,0.7
2016123000,292,30,W,1.6,NNE,0.8
2016123001,216,30,W,2.1,NNE,1.6
2016123002,183,30,W,1.5,NE,1
2016123003,144,31,NNW,0.8,NNE,1.3
2016123004,100,29,N,0.6,N,1.1
2016123005,84,31,N,0.9,NNE,1.2
2016123006,60,31,NNE,1.5,NNE,1.8
2016123007,57,33,N,1.3,NNE,1
2016123008,60,35,N,1.2,ESE,0.6
2016123009,67,39,NNE,1.8,NNE,1.8
2016123010,102,45,ENE,2.3,NE,1.8
2016123011,114,55,NNE,1.4,SE,0.8
2016123012,183,49,ENE,1.0,NNE,0.7
2016123013,214,50,NE,1.0,ENE,0.7
2016123014,189,47,SSE,1.1,SW,0.7
2016123015,228,43,W,1.1,SSE,1
2016123016,140,39,W,1.3,S,0.9
2016123017,253,44,N,0.4,ESE,0.7
2016123018,285,47,N,0.9,NE,0.4
2016123019,161,47,NNE,2.1,NA,0.2
2016123020,151,52,NNE,0.7,NNE,0.9
2016123021,144,51,NNE,1.3,ENE,0.3
2016123022,411,53,NNE,1.9,NNE,1.3
2016123023,341,54,NNE,1.3,NE,1.3
2016123100,344,53,NNE,1.2,NNE,1.4
2016123101,330,54,NNE,0.8,NNE,1.4
2016123102,253,53,NNE,1.9,NNE,1
2016123103,227,52,NNE,1.4,NNE,1.2
2016123104,205,53,NNE,1.8,NE,0.3
2016123105,182,51,NNE,1.7,NA,0
2016123106,145,49,NE,1.3,NW,0.7
2016123107,173,49,NE,2.2,NNE,1.4
2016123108,121,47,NE,2.3,NNE,0.9
2016123109,127,49,NE,1.9,NNW,1.1
2016123110,160,55,NE,2.8,NNE,1.2
2016123111,130,58,NNE,1.9,NNW,0.7
2016123112,101,61,NNE,1.7,NNE,1.1
2016123113,93,70,NE,2.7,N,1.1
2016123114,104,73,NNE,1.6,WNW,1.2
2016123115,126,71,NNE,1.2,SSW,1.3
2016123116,178,70,ENE,0.9,SSW,0.6
2016123117,197,62,NNE,0.7,SE,0.9
2016123118,220,65,N,0.8,S,0.6
2016123119,285,75,NNW,1.3,ESE,1
2016123120,369,79,NNE,1.5,SE,0.9
2016123121,512,74,NNE,1.5,S,1.1
2016123122,533,80,NNE,1.1,NNE,1
2016123123,625,80,NNE,1.4,SE,1.2
2017010100,600,77,NNE,2.2,SSE,0.4
2017010101,516,77,NNE,1.4,S,1.3
2017010102,503,76,NE,1.9,S,1.1
2017010103,425,73,NE,2.0,SSE,0.8
2017010104,394,67,NNE,1.6,SSW,0.9
2017010105,398,66,NE,1.4,WSW,1.3
2017010106,428,66,NNE,1.6,NNE,0.4
2017010107,378,70,NNE,1.4,NNE,1
2017010108,384,69,NNE,1.4,WNW,0.7
2017010109,393,70,NNE,1.6,NA,0.1
2017010110,417,73,NE,2.1,WNW,1.2
2017010111,432,77,NE,1.9,W,1
2017010112,470,82,NE,1.3,SE,0.8
2017010113,522,92,NNE,1.4,SSE,1.2
2017010114,503,95,NNW,0.7,ESE,1.1
2017010115,560,90,SW,0.9,ESE,1.8
2017010116,509,82,SW,1.2,SE,1.7
2017010117,461,82,NNE,0.7,SE,1.3
2017010118,457,87,NE,2.4,ESE,1.2
2017010119,466,94,NE,2.2,ESE,1.1
2017010120,444,95,ENE,1.9,NE,2
2017010121,451,94,NE,2.6,WSW,1.3
2017010122,477,92,NNE,1.4,NNE,1.3
2017010123,476,91,NNE,1.4,NW,1.1
2017010200,493,94,NNE,1.5,NNW,0.7
2017010201,532,92,NE,2.1,NNE,1.4
2017010202,456,91,NNE,2.2,NW,1.4
2017010203,442,92,NE,1.7,SSE,0.9
2017010204,399,90,NNE,1.5,NE,0.5
2017010205,369,87,NNE,1.5,NNE,0.8
2017010206,276,89,NNE,1.1,NW,1.3
2017010207,226,89,N,1.1,NW,1.5
2017010208,167,86,NNE,1.4,NE,1.8
2017010209,107,84,N,0.9,NNE,0.9
2017010210,84,86,SW,2.4,NNE,0.8
2017010211,50,72,SW,2.3,N,1.1
2017010212,25,71,SW,2.1,NE,1.5
2017010213,21,80,SW,3.1,SSE,0.9
2017010214,107,98,SSW,3.1,SSW,2.3
2017010215,95,115,WSW,3.6,S,2.1
2017010216,118,128,WSW,3.2,S,2.6
2017010217,233,138,WSW,2.3,S,1.9
2017010218,266,146,W,2.1,SW,1.7
2017010219,242,152,WSW,2.0,SE,1.2
2017010220,266,154,WSW,3.2,E,0.8
2017010221,304,144,W,3.1,ESE,1.2
2017010222,307,139,WNW,3.0,ESE,1.1
2017010223,300,137,NW,2.8,NE,0.7
2017010300,364,139,N,1.5,NNE,1.3
2017010301,276,141,W,2.6,NA,0.2
2017010302,264,139,W,1.4,NA,0
2017010303,265,127,N,0.8,NE,0.3
2017010304,235,110,W,2.2,NNE,1.1
2017010305,219,93,WNW,1.9,N,1.1
2017010306,201,90,W,1.4,NNE,1
2017010307,193,86,WSW,1.4,NNW,0.3
2017010308,173,76,W,1.2,N,0.9
2017010309,203,73,N,0.1,NNE,1.2
2017010310,181,78,WSW,0.8,NE,0.7
2017010311,148,81,SSW,1.2,NW,1.2
2017010312,144,81,SSW,2.4,NW,0.6
2017010313,119,76,SSW,3.0,NE,1.1
2017010314,127,76,WSW,3.2,ESE,0.8
2017010315,125,75,WSW,3.7,S,1.9
2017010316,196,55,SW,3.3,S,1.4
2017010317,563,46,W,2.8,SE,1.6
2017010318,544,39,W,2.6,ESE,1.3
2017010319,488,36,W,1.9,SE,1.7
2017010320,513,36,W,2.1,SE,0.7
2017010321,543,34,W,1.8,SE,0.6
2017010322,530,34,W,1.6,NNE,1.2
2017010323,523,34,WNW,0.9,NA,0.2
2017010400,530,34,N,0.4,NNW,1
2017010401,534,36,N,0.2,WSW,0.4
2017010402,525,33,N,0.7,NNE,0.9
2017010403,542,31,NNE,0.5,NNE,0.8
2017010404,628,31,NNE,0.7,NA,0.1
2017010405,554,33,NNE,1.0,NE,0.4
2017010406,450,35,N,1.1,W,0.9
2017010407,439,39,NNE,1.2,NNE,1.2
2017010408,337,40,N,0.8,NNW,0.7
2017010409,249,44,N,0.9,NNE,1.4
2017010410,313,53,W,2.4,NE,1.2
2017010411,244,74,W,2.4,ESE,1.1
2017010412,313,83,W,3.5,S,1.4
2017010413,332,82,WSW,2.9,SE,2.4
2017010414,292,80,SW,3.5,SE,1.6
2017010415,258,67,WSW,2.8,SE,1.1
2017010416,249,52,W,3.5,SSE,2.1
2017010417,249,52,W,2.5,SE,1.1
2017010418,3,53,W,2.3,S,0.9
2017010419,300,50,WNW,2.5,SSE,0.8
2017010420,361,51,W,2.8,SE,1.7
2017010421,364,54,ESE,1.0,SE,2.6
2017010422,272,50,WNW,1.0,SSE,2.9
2017010423,239,50,N,0.4,SSE,1.6
2017010500,269,50,SW,1.3,S,0.9
2017010501,288,53,W,0.8,SSE,1.2
2017010502,274,51,N,0.3,NW,0.3
2017010503,383,51,NE,1.4,NNW,1.1
2017010504,490,53,NNE,0.7,NNE,0.8
2017010505,522,54,NNE,1.9,NNE,1.3
2017010506,442,56,NE,1.7,NNE,1.6
2017010507,385,58,NE,2.6,NNE,1.7
2017010508,340,54,ENE,2.6,NNE,1.2
2017010509,292,48,ENE,2.1,NNE,1.4
2017010510,287,51,NE,3.4,NNE,1.6
2017010511,337,51,NE,3.1,N,1.5
2017010512,311,42,NE,3.1,N,1.9
2017010513,290,40,NE,4.6,NNE,1.6
2017010514,254,25,ENE,5.0,NNW,1.2
2017010515,204,18,ENE,4.0,NW,0.9
2017010516,179,17,NE,4.3,NW,0.8
2017010517,166,16,NE,4.3,WNW,0.9
2017010518,165,17,NE,3.7,WNW,1
2017010519,172,16,NE,3.9,NA,0.2
2017010520,165,19,NE,4.9,NA,0.2
2017010521,163,16,NE,4.8,NW,0.2
2017010522,190,9,NE,4.2,NA,0
2017010523,214,8,NE,4.7,NA,0
2017010600,240,9,NE,4.2,NA,0
2017010601,200,8,NE,4.2,NA,0.1
2017010602,248,6,NE,4.2,NA,0.1
2017010603,367,5,NE,4.1,NA,0.2
2017010604,331,6,NE,3.3,NE,1.2
2017010605,308,8,NE,3.2,NNE,0.7
2017010606,209,7,NE,3.3,NW,0.8
2017010607,187,6,NE,2.9,NE,0.5
2017010608,210,8,NE,3.2,NNE,0.9
2017010609,220,11,NE,3.2,NNE,1.3
2017010610,195,12,ENE,2.4,N,0.9
2017010611,161,15,ENE,2.0,NW,0.8
2017010612,170,17,NE,1.5,N,1.3
2017010613,171,16,SE,1.4,N,0.6
2017010614,181,22,WSW,1.9,S,0.8
2017010615,184,21,W,1.3,WSW,0.7
2017010616,184,22,SSE,1.5,SSW,1
2017010617,182,22,WSW,1.3,NA,0.2
2017010618,184,22,W,1.3,NA,0
2017010619,189,27,W,1.9,NA,0
2017010620,187,44,WSW,1.5,NE,0.4
2017010621,227,40,NW,1.1,NNE,1.5
2017010622,271,36,N,0.3,NNE,0.8
2017010623,272,34,N,0.7,NNE,1.1
2017010700,247,34,NE,1.3,NNE,0.6
2017010701,224,36,N,0.4,NNE,1.8
2017010702,221,33,NNE,0.9,N,0.9
2017010703,196,35,N,1.0,E,0.3
2017010704,190,38,NNE,0.7,N,0.5
2017010705,170,37,N,0.7,NA,0
2017010706,155,38,NNE,0.9,NNE,1.3
2017010707,140,41,N,0.9,ENE,0.6
2017010708,148,45,NE,1.5,NE,1.3
2017010709,163,50,NE,1.7,NNE,0.9
2017010710,170,50,NE,2.6,NNE,0.8
2017010711,163,54,E,1.2,NNE,1.1
2017010712,136,49,NNE,0.9,NNE,1.6
2017010713,127,60,NNW,1.0,NNE,1.3
2017010714,125,61,WNW,2.9,N,1.2
2017010715,121,70,W,1.9,N,0.8
2017010716,129,75,WNW,2.5,NE,0.8
2017010717,131,75,W,1.8,SSE,1.4
2017010718,129,68,W,1.5,SW,0.6
2017010719,124,55,W,1.4,WNW,0.4
2017010720,129,51,NE,1.8,NA,0
2017010721,142,56,NE,1.4,SE,0.7
2017010722,131,56,NE,1.6,NA,0.2
2017010723,139,57,NE,2.6,S,0.5
2017010800,165,50,NE,2.9,S,0.6
2017010801,211,45,ENE,2.6,NW,0.8
2017010802,153,40,ENE,1.9,NE,1.1
2017010803,123,34,ENE,2.0,N,0.9
2017010804,126,32,NE,2.2,WNW,2.2
2017010805,53,32,ENE,1.6,NW,3
2017010806,30,31,ENE,2.7,WNW,2.2
2017010807,32,30,ENE,3.1,NW,2.6
2017010808,37,29,ENE,2.6,NW,4
2017010809,40,26,ENE,2.7,WNW,2.7
2017010810,31,25,NE,3.0,NW,2.6
2017010811,28,24,NE,2.3,NNW,2.6
2017010812,27,23,NE,2.0,NW,3.3
2017010813,19,23,NNE,0.9,NNW,3.6
2017010814,18,23,W,2.7,NW,4
2017010815,18,26,WNW,2.9,WNW,3.4
2017010816,18,33,WNW,2.6,NW,4.5
2017010817,22,31,WNW,2.3,WNW,4.1
2017010818,31,27,W,2.8,NW,5.5
2017010819,21,27,WNW,3.2,NW,6.8
2017010820,12,24,W,3.1,NW,6.2
2017010821,6,26,W,2.9,NW,6.5
2017010822,5,34,WSW,4.2,NW,3.5
2017010823,8,34,W,2.8,NW,5.1
2017010900,10,35,W,3.4,WNW,3.6
2017010901,6,39,W,3.3,N,1.5
2017010902,10,40,WSW,1.9,NNW,2.5
2017010903,7,42,W,2.4,NW,1.5
2017010904,5,43,W,3.3,NNE,0.8
2017010905,8,45,W,2.9,WNW,1.6
2017010906,12,44,W,3.4,NW,2.6
2017010907,14,42,W,3.5,NNE,1.2
2017010908,11,45,W,3.5,NW,1.3
2017010909,21,64,W,3.0,NE,2.9
2017010910,16,91,WNW,2.4,NE,2.2
2017010911,12,88,W,2.9,NE,3.4
2017010912,12,83,W,3.7,NE,2.1
2017010913,9,78,WSW,3.7,NW,2
2017010914,9,71,NW,4.0,SW,1.7
2017010915,12,61,WNW,3.7,SW,2.8
2017010916,22,54,WNW,3.3,SW,3.5
2017010917,41,52,WNW,3.7,SW,3.3
2017010918,40,53,W,3.1,SW,2.6
2017010919,50,46,W,4.2,SW,3.3
2017010920,61,46,W,3.3,SW,1.3
2017010921,83,47,NW,3.3,SW,1.4
2017010922,117,46,WNW,2.4,NE,1.2
2017010923,124,46,W,2.7,NW,1.6
2017011000,104,44,W,2.4,NW,2.9
2017011001,45,43,W,2.6,NW,2.9
2017011002,7,38,WSW,2.6,NW,4.3
2017011003,6,33,W,2.8,NW,3.9
2017011004,6,34,W,2.3,NW,3.9
2017011005,6,35,WSW,1.5,NW,2.8
2017011006,6,34,WNW,1.3,NW,1.9
2017011007,9,35,WSW,1.0,NE,1
2017011008,20,35,SW,1.2,NW,2.1
2017011009,26,30,SW,1.1,NW,2.2
2017011010,25,31,WNW,2.1,NW,2.8
2017011011,10,31,W,3.5,NW,3.3
2017011012,6,33,W,4.3,NW,3.9
2017011013,10,31,W,4.1,NW,3.2
2017011014,7,33,W,5.1,NW,4.9
2017011015,23,35,WNW,5.1,W,4.8
2017011016,33,32,WNW,6.2,NW,6.8
2017011017,18,24,W,4.2,NW,3.5
2017011018,12,21,W,3.2,NA,0.4
2017011019,13,22,WNW,2.9,NE,1.1
2017011020,9,20,WNW,5.6,NA,0.2
2017011021,32,18,W,4.0,NA,0
2017011022,23,22,WNW,3.2,SW,0.8
2017011023,24,23,WNW,2.5,NA,0.1
2017011100,40,22,WSW,2.2,NA,0.4
2017011101,29,18,W,3.4,NA,0.5
2017011102,24,17,WNW,1.3,NE,0.9
2017011103,41,18,WSW,1.5,NE,0.8
2017011104,42,18,W,1.8,NE,1
2017011105,38,16,WNW,1.0,NE,1
2017011106,36,16,W,1.4,NE,0.6
2017011107,31,18,W,1.2,NE,0.9
2017011108,31,17,SSW,0.7,NE,0.7
2017011109,43,21,W,0.9,NE,1.4
2017011110,62,23,W,0.8,NE,0.6
2017011111,79,25,W,1.5,SW,1
2017011112,66,30,WSW,2.6,SE,1.1
2017011113,58,33,WSW,2.8,SW,3.2
2017011114,47,38,W,2.8,NW,4
2017011115,27,41,W,4.4,NW,4.6
2017011116,45,30,WNW,4.3,NW,3.4
2017011117,50,25,W,3.0,NW,2.8
2017011118,52,18,W,2.2,NW,1.5
2017011119,93,19,W,2.2,SW,0.8
2017011120,56,24,W,2.5,NE,1.4
2017011121,62,26,WSW,2.5,NE,1.2
2017011122,48,27,WSW,1.1,NE,1.1
2017011123,15,26,WSW,1.9,NA,0
2017011200,22,25,SW,1.9,NA,0
2017011201,22,24,S,2.2,SW,0.6
2017011202,44,27,WSW,1.2,NE,1.1
2017011203,45,29,N,0.2,NA,0
2017011204,56,29,SSE,1.1,NE,1.5
2017011205,51,30,WSW,2.2,NA,0.2
2017011206,28,34,WSW,1.7,NE,0.6
2017011207,60,37,W,3.1,NA,0
2017011208,26,37,NW,3.3,NE,2
2017011209,45,38,NW,3.9,NE,1
2017011210,52,33,WNW,3.0,NE,1.8
2017011211,37,32,WNW,3.5,NE,1.7
2017011212,38,31,W,4.0,NW,3
2017011213,48,38,WNW,4.3,NW,5.7
2017011214,36,37,WNW,4.4,NW,4.4
2017011215,58,38,WNW,5.7,SW,1.8
2017011216,86,29,W,4.2,SW,2.5
2017011217,98,24,W,4.9,SW,2.7
2017011218,116,20,W,2.9,SW,2.4
2017011219,140,18,W,3.7,NW,1.9
2017011220,151,16,W,3.9,NW,1.2
2017011221,83,17,W,3.9,NW,1.4
2017011222,27,18,W,2.3,NW,2.4
2017011223,10,20,WNW,3.8,NW,1.8
2017011300,23,24,W,2.7,NW,3.2
2017011301,38,22,WSW,2.0,NW,3.8
2017011302,18,22,WSW,1.4,NW,1.9
2017011303,16,21,WSW,2.5,NW,4.4
2017011304,5,20,NNE,1.1,NW,4.3
2017011305,13,20,W,1.4,NW,3
2017011306,16,17,W,1.2,NW,1.8
2017011307,5,18,N,1.3,NE,1.4
2017011308,14,17,NNW,1.6,NE,1.3
2017011309,32,19,NNW,1.5,NW,2.5
2017011310,22,20,NNE,1.5,NW,3.2
2017011311,14,19,WSW,1.3,NW,3.1
2017011312,18,22,W,2.3,NW,4.9
2017011313,18,19,W,2.5,NW,5.8
2017011314,10,25,WSW,3.6,NW,5.6
2017011315,12,27,W,3.3,NW,5.3
2017011316,20,24,W,5.3,NW,6.3
2017011317,17,28,WNW,5.6,NW,4.5
2017011318,24,30,W,4.3,NW,2.9
2017011319,20,33,WNW,4.9,NW,4.3
2017011320,19,34,W,5.9,NW,3.8
2017011321,29,46,W,4.4,NW,2.1
2017011322,25,52,NW,2.5,NW,3.3
2017011323,29,52,W,2.2,NW,2.8
2017011400,15,53,W,2.4,NE,1.7
2017011401,12,59,W,2.9,NE,1.5
2017011402,24,60,WNW,2.3,NE,1.4
2017011403,11,62,NW,3.2,NE,1.8
2017011404,6,61,WNW,2.5,NW,0.7
2017011405,13,59,WNW,3.5,NE,1.7
2017011406,5,58,WNW,4.2,NE,1.9
2017011407,15,58,WNW,3.4,NE,2.2
2017011408,14,44,W,3.6,NE,1.1
2017011409,33,38,W,4.4,NE,2.6
2017011410,40,34,WNW,4.9,NE,3
2017011411,16,36,NW,3.7,NE,2.9
2017011412,5,31,WNW,4.9,SE,4
2017011413,10,25,WNW,4.6,NE,1.7
2017011414,5,28,WNW,5.5,SE,1.5
2017011415,12,30,WNW,5.4,SE,2.6
2017011416,40,39,WNW,4.8,SW,2.3
2017011417,45,43,NW,4.5,SE,2.3
2017011418,69,49,WNW,3.1,SE,2.4
2017011419,90,48,NW,3.0,SE,1.8
2017011420,116,40,WNW,4.1,SE,1.8
2017011421,204,41,NNW,3.0,SE,2.2
2017011422,99,41,NNW,3.5,SE,1.4
2017011423,101,36,NNE,2.6,NA,0.3
2017011500,85,29,NW,3.3,SE,2
2017011501,73,24,N,1.5,SE,2.6
2017011502,63,25,SW,0.7,SE,2.5
2017011503,61,22,W,1.9,SE,0.7
2017011504,61,20,W,2.1,SE,1.5
2017011505,71,20,WSW,1.0,SE,1.7
2017011506,80,21,W,1.6,SE,1.6
2017011507,81,20,W,1.4,SE,1.5
2017011508,81,21,W,1.4,SE,0.8
2017011509,66,20,W,2.3,SE,2.1
2017011510,81,23,WNW,3.4,SE,2.3
2017011511,76,28,W,3.6,SE,1.8
2017011512,59,21,WNW,2.6,SW,2.4
2017011513,42,25,W,4.1,SE,2.5
2017011514,82,28,WNW,3.8,NE,2.4
2017011515,47,30,W,3.0,NE,1.7
2017011516,63,29,W,2.3,NE,1.4
2017011517,63,27,W,2.3,NE,1.7
2017011518,64,28,WSW,1.5,NE,1.7
2017011519,95,29,SW,2.1,NE,2
2017011520,125,31,WSW,1.8,NE,1.2
2017011521,110,30,WNW,1.5,NE,1.6
2017011522,113,33,NW,3.9,NA,0.5
2017011523,131,36,WNW,3.3,NE,0.7
2017011600,131,37,WNW,2.2,NE,0.9
